,Lot Shape,Land Contour,House Style,Heating QC,Central Air,Bedroom AbvGr,TotRms AbvGrd,Mo Sold,Year Built,Year Remod/Add,Garage Yr Blt,Yr Sold,house_score,exter_score,fireplace_score,garage_score,kitchen_score,total_baths,basement_score,Gr Liv Area,Mas Vnr Area,Total Bsmt SF,SalePrice
1229,4,Lvl,2Story,3,Y,4,8,9,1976,1976,1976.0,2008,13,6,4,,3,3,6,1964,660.0,803.0,205000
1230,3,HLS,1Story,4,Y,1,4,8,1990,1990,1990.0,2007,13,7,3,,4,1,7,1321,0.0,1312.0,212000
1231,3,HLS,1Story,5,Y,2,5,5,2004,2005,2004.0,2010,13,7,4,9.0,4,2,8,1646,186.0,1594.0,246000
1232,3,Lvl,1Story,3,Y,3,6,7,1983,1983,1983.0,2008,14,7,0,7.0,3,2,7,1260,174.0,1260.0,181900
1233,4,Lvl,1.5Fin,3,Y,3,6,4,1929,2001,1974.0,2010,12,6,0,7.0,3,1,6,1316,0.0,926.0,130000
1234,4,Lvl,2Story,5,Y,2,7,5,1910,2002,1910.0,2007,12,7,0,8.0,3,2,4,1432,0.0,264.0,132000
1235,4,Lvl,2Story,5,Y,3,7,7,1994,2001,1994.0,2007,12,8,3,,4,3,8,1958,0.0,779.0,220000
1236,4,Lvl,1Story,5,Y,3,7,6,2001,2001,2001.0,2009,13,7,3,,5,2,7,1788,0.0,1753.0,236500
1237,3,Lvl,2Story,5,Y,3,8,12,2009,2009,2009.0,2009,13,7,0,9.0,3,3,7,1935,110.0,832.0,263435
1238,4,Bnk,1.5Fin,3,Y,4,9,11,1938,1958,1938.0,2008,12,6,4,7.0,3,2,6,1969,0.0,1272.0,141000
1239,3,Lvl,2Story,5,Y,4,9,5,2003,2003,2003.0,2008,12,7,4,9.0,4,3,7,1986,196.0,847.0,213000
1240,4,Lvl,1Story,5,Y,2,6,1,2009,2010,2010.0,2010,12,7,0,,4,2,7,1214,0.0,1214.0,179781
1241,4,Lvl,1Story,5,Y,2,6,6,2006,2007,2007.0,2008,13,7,4,9.0,4,2,7,1342,176.0,1342.0,234250
1242,3,Lvl,1Story,3,Y,2,10,5,1976,1976,1976.0,2008,14,7,4,9.0,4,2,7,2898,0.0,1565.0,287000
1243,3,Lvl,2Story,5,Y,4,8,7,2002,2002,2002.0,2009,13,7,4,9.0,4,3,8,2004,0.0,870.0,257500
1244,4,Lvl,1Story,3,N,2,5,5,1926,1950,1926.0,2007,11,6,4,7.0,3,1,6,986,0.0,960.0,102000
1245,4,Bnk,1.5Unf,5,Y,3,6,6,1930,1950,1930.0,2007,14,6,4,7.0,4,1,6,1108,0.0,637.0,139400
1246,4,Lvl,1.5Fin,3,Y,3,6,1,1915,1950,1998.0,2006,7,6,0,7.0,3,1,6,1214,0.0,672.0,105000
1247,3,Lvl,1Story,5,Y,4,8,10,1970,1970,1970.0,2007,14,8,3,7.0,4,2,7,2217,0.0,2217.0,268000
1248,3,Lvl,SLvl,3,Y,4,8,8,1966,1966,1966.0,2006,13,8,4,9.0,4,2,7,2201,0.0,697.0,274970
1249,4,Lvl,1Story,5,Y,2,5,8,2005,2006,2005.0,2009,12,7,4,9.0,4,2,7,1220,16.0,1220.0,180000
1250,4,Lvl,2Story,5,Y,3,7,10,1928,2005,1928.0,2008,16,8,4,7.0,4,2,6,1378,0.0,689.0,161000
1251,4,Low,1Story,5,Y,2,6,4,1946,2006,1946.0,2010,11,6,0,7.0,4,1,0,930,0.0,0.0,84900
1252,4,Lvl,1Story,3,Y,2,5,4,1958,1958,1958.0,2010,10,6,0,7.0,3,1,6,988,0.0,988.0,119000
1253,3,Lvl,1Story,5,Y,3,7,6,2005,2006,2005.0,2008,13,7,4,9.0,4,3,8,1964,674.0,1964.0,370000
1254,4,Lvl,1Story,5,Y,2,6,7,2005,2006,2005.0,2007,12,7,0,,4,2,7,1270,0.0,1270.0,175900
1255,4,Lvl,2Story,3,Y,6,12,6,1979,1979,1979.0,2009,10,6,0,7.0,6,2,0,2240,0.0,0.0,142953
1256,2,Lvl,1Story,5,Y,1,5,5,1994,1995,1994.0,2007,13,7,4,9.0,4,2,7,1494,0.0,1494.0,279700
1257,4,Lvl,1Story,4,Y,3,6,3,1957,1957,1957.0,2006,10,6,4,,3,2,5,1364,0.0,1179.0,132000
1258,4,Lvl,2Story,5,Y,3,8,5,2000,2000,2000.0,2009,14,7,10,9.0,5,3,8,2153,204.0,1440.0,313000
1259,4,Low,1.5Fin,4,Y,3,7,9,1920,1950,1994.0,2006,10,6,0,7.0,3,2,6,1336,0.0,637.0,108000
1260,4,Lvl,2Story,5,Y,3,7,7,2003,2004,2003.0,2008,12,7,4,9.0,4,3,7,1656,92.0,746.0,165400
1261,3,Lvl,2Story,5,Y,3,6,8,1995,1995,1995.0,2006,11,7,3,,4,3,7,1499,68.0,781.0,187000
1262,3,Lvl,2Story,5,Y,4,9,7,1995,1996,1995.0,2009,13,7,3,9.0,5,3,7,2794,506.0,1462.0,403000
1263,3,Lvl,2Story,3,Y,4,8,6,1976,1976,1976.0,2007,12,6,3,9.0,4,3,6,2030,298.0,848.0,195000
1264,3,Lvl,SLvl,3,Y,3,6,5,1961,1961,1961.0,2007,11,6,4,,3,1,6,1254,291.0,1218.0,158500
1265,4,Lvl,2Story,5,Y,3,7,11,2002,2002,2002.0,2006,13,7,4,9.0,4,3,7,1989,210.0,1065.0,255000
1266,3,Lvl,1Story,5,Y,3,7,4,1956,1956,1956.0,2008,10,6,6,7.0,3,3,6,1898,0.0,1898.0,236500
1267,4,Lvl,1Story,3,Y,3,5,11,1966,1966,1974.0,2007,11,6,0,7.0,3,1,6,988,52.0,988.0,129250
1268,3,Lvl,1Story,3,Y,1,6,3,1959,1997,1959.0,2010,15,6,6,9.0,3,2,6,1801,0.0,1501.0,289000
1269,4,Lvl,2Story,3,Y,4,8,11,1976,1976,1976.0,2008,9,6,0,7.0,6,4,0,1872,0.0,0.0,100000
1270,4,Lvl,2Story,5,Y,4,7,1,2001,2001,2001.0,2007,13,7,3,9.0,4,3,7,2439,256.0,1531.0,275000
1271,3,Lvl,2Story,5,Y,3,7,6,1999,2000,1999.0,2008,13,7,3,7.0,4,3,7,1764,192.0,850.0,207000
1272,4,Lvl,1Story,4,Y,1,6,10,1965,1998,1977.0,2006,13,6,0,7.0,4,2,6,1200,166.0,864.0,146000
1273,4,Lvl,2Story,5,Y,3,6,7,1972,1972,1973.0,2006,13,6,0,7.0,3,2,6,1030,380.0,494.0,116000
1274,4,Lvl,2Story,5,Y,3,8,2,1997,1998,1998.0,2009,12,6,0,,4,3,7,2034,573.0,1057.0,219500
1275,4,Lvl,1Story,5,Y,2,6,11,2003,2003,2003.0,2009,12,7,3,,4,2,7,1405,163.0,1405.0,173000
1276,4,Lvl,1Story,5,Y,3,6,4,1956,1956,1956.0,2009,10,6,0,,3,1,6,1229,0.0,1134.0,135000
1277,4,Lvl,2Story,5,Y,3,7,6,2003,2003,2003.0,2007,12,7,4,,4,3,7,1932,0.0,979.0,213000
1278,4,Lvl,1Story,3,Y,3,6,10,1954,1995,1954.0,2007,11,6,3,7.0,4,1,6,1299,0.0,967.0,150000
1279,4,Lvl,1Story,5,Y,2,7,2,2006,2007,2006.0,2007,12,7,4,9.0,4,2,8,1402,72.0,1258.0,194201
1280,4,Lvl,1Story,5,Y,1,7,5,2005,2006,2005.0,2009,12,7,4,9.0,4,2,7,1504,16.0,1346.0,181000
1281,4,Lvl,1Story,4,Y,4,7,4,1958,1958,1958.0,2007,12,6,0,,3,2,6,1442,243.0,1442.0,157900
1282,3,Lvl,2Story,5,Y,3,7,9,1999,2000,1999.0,2006,12,7,3,9.0,4,3,7,1779,0.0,951.0,217000
1283,4,Lvl,2Story,5,Y,3,9,5,2005,2006,2005.0,2009,13,7,4,,4,3,7,1953,0.0,1082.0,252000
1284,4,Lvl,2Story,5,Y,4,8,9,2002,2002,2002.0,2006,12,7,0,,4,3,7,1909,0.0,872.0,197000
1285,3,Lvl,2Story,5,Y,3,7,9,2004,2005,2004.0,2009,12,7,4,9.0,4,3,7,1630,200.0,868.0,189500
1286,4,Lvl,1.5Fin,4,Y,3,7,7,1918,1950,1955.0,2006,12,6,0,7.0,2,2,6,1250,0.0,686.0,116000
1287,4,Lvl,1Story,3,Y,3,6,6,1963,1963,1963.0,2010,11,6,8,7.0,3,2,6,1328,451.0,1328.0,143000
1288,4,Lvl,1Story,3,Y,3,6,5,1950,1950,1950.0,2007,12,6,0,7.0,3,1,6,988,0.0,876.0,119000
1289,4,Lvl,1.5Fin,2,Y,4,6,4,1954,1954,1954.0,2008,11,6,0,7.0,3,1,6,1278,0.0,854.0,127500
1290,4,Lvl,2Story,5,Y,3,7,2,2005,2005,2005.0,2006,11,7,0,,4,3,7,1716,0.0,858.0,200825
1291,4,Lvl,1Story,3,N,1,3,2,1922,1955,1922.0,2006,5,6,0,5.0,3,1,6,498,0.0,498.0,35000
1292,3,Lvl,2Story,5,Y,4,8,12,1978,1978,1978.0,2008,14,7,8,10.0,4,3,7,2840,168.0,1420.0,292500
1293,4,Lvl,2Story,3,Y,2,5,9,1970,1970,1987.0,2008,12,6,0,7.0,3,2,6,987,127.0,483.0,106000
1294,4,Lvl,1Story,3,N,2,4,6,1927,1950,1945.0,2010,8,6,0,7.0,3,1,5,756,0.0,660.0,85000
1295,4,Lvl,1Story,5,Y,3,8,9,2002,2003,2002.0,2009,13,7,4,,4,2,8,1712,270.0,1712.0,286500
1296,4,Lvl,1Story,3,Y,2,4,7,1977,1977,1977.0,2010,11,6,2,,3,2,7,1069,0.0,1069.0,127500
1297,4,Lvl,1Story,5,Y,3,6,6,2006,2007,2007.0,2007,12,7,0,,4,2,7,1335,0.0,1335.0,210400
1298,3,Lvl,1Story,5,Y,1,6,4,2003,2004,2003.0,2008,13,8,4,,5,2,8,1518,472.0,1518.0,274000
1299,3,HLS,2Story,5,Y,3,6,1,2007,2007,2007.0,2008,13,7,4,9.0,4,3,7,1780,0.0,920.0,264966
1300,4,Lvl,1.5Fin,2,Y,3,6,9,1910,1950,1910.0,2007,5,4,0,6.0,3,2,5,1484,0.0,771.0,50000
1301,4,Lvl,1.5Fin,3,Y,4,7,6,1915,1950,1961.0,2010,11,7,0,7.0,3,2,5,1652,0.0,686.0,139000
1302,3,Bnk,2Story,4,Y,3,7,2,1990,1990,1990.0,2007,12,7,3,,4,3,7,2503,272.0,1223.0,300000
1303,4,Lvl,SLvl,4,Y,4,9,7,1972,1995,1972.0,2009,15,7,9,9.0,5,3,7,2704,0.0,1952.0,345000
1304,4,Lvl,1Story,5,Y,3,7,6,1994,1995,1994.0,2007,13,7,3,9.0,4,2,7,1592,519.0,1556.0,228000
1305,3,Lvl,SLvl,5,Y,3,7,10,2003,2003,2003.0,2007,12,7,3,9.0,4,3,7,1394,0.0,384.0,165500
1306,4,Lvl,2Story,2,N,3,8,9,1925,1950,1940.0,2006,8,6,0,7.0,3,1,6,1328,0.0,686.0,107000
1307,4,Lvl,1Story,5,Y,0,5,8,2001,2002,2001.0,2008,13,7,4,9.0,5,2,8,1593,0.0,1593.0,286000
1308,4,Lvl,1Story,3,N,2,4,11,1920,1950,missing,2009,9,6,0,0.0,3,1,6,720,0.0,720.0,34900
1309,3,Lvl,1Story,3,Y,2,5,11,1964,1964,1964.0,2006,10,6,0,7.0,3,1,6,912,0.0,912.0,115000
1310,4,Lvl,1Story,5,Y,2,7,5,2003,2003,2003.0,2006,13,7,3,9.0,4,2,7,1456,40.0,1273.0,215000
1311,4,Lvl,2Story,2,Y,3,8,6,1915,1994,1915.0,2009,15,7,0,7.0,3,2,6,1944,0.0,672.0,179900
1312,3,Lvl,1Story,3,Y,1,4,6,1985,1985,1985.0,2010,13,7,0,,4,2,7,1502,0.0,1488.0,212000
1313,3,HLS,2Story,5,Y,4,7,1,2005,2005,2005.0,2006,13,7,4,9.0,4,3,7,2064,216.0,1074.0,250000
1314,4,Lvl,1.5Fin,5,Y,3,8,8,1928,1950,1928.0,2006,11,6,4,7.0,3,1,6,1576,0.0,1042.0,149000
1315,4,Lvl,2Story,4,Y,3,8,6,1995,1996,1995.0,2008,11,6,3,9.0,3,3,7,1658,0.0,773.0,188000
1316,4,Lvl,1Story,5,Y,2,5,10,1930,2001,1936.0,2006,11,7,0,5.0,4,1,6,713,0.0,713.0,99800
1317,4,Bnk,2Story,5,Y,3,8,7,1890,1998,1996.0,2007,15,7,0,7.0,3,2,6,2554,0.0,718.0,159500
1318,3,Lvl,SLvl,5,Y,3,7,6,2004,2004,2004.0,2010,12,7,4,9.0,4,3,7,1374,0.0,384.0,184500
1319,3,Lvl,2Story,5,Y,3,10,11,2007,2007,2007.0,2007,13,7,4,9.0,5,3,8,2574,270.0,1482.0,276000
1320,4,Lvl,2Story,3,Y,3,7,7,1976,1976,1976.0,2007,12,6,3,7.0,4,3,7,1548,0.0,804.0,155000
1321,3,Lvl,1Story,5,Y,3,7,3,1969,2000,1969.0,2009,10,6,1,7.0,3,2,6,1404,176.0,1188.0,160000
1322,4,Lvl,2Story,4,Y,4,7,7,1964,1964,1964.0,2006,11,6,1,9.0,3,2,6,1440,0.0,720.0,157500
1323,4,Lvl,1Story,5,Y,3,6,2,1994,1995,1994.0,2010,13,8,6,7.0,4,3,8,1803,0.0,1679.0,285000
1324,4,Lvl,1.5Fin,4,Y,4,9,9,1900,2003,missing,2008,12,6,0,0.0,6,4,6,2200,0.0,1272.0,145900
1325,3,Lvl,SLvl,5,Y,3,8,2,1996,1996,1996.0,2008,12,7,3,9.0,4,3,7,2037,0.0,672.0,229000
1326,3,Lvl,1Story,3,Y,2,4,4,1946,1950,1946.0,2008,11,6,0,7.0,3,1,0,896,0.0,0.0,79000
1327,4,Lvl,1.5Fin,5,Y,1,6,8,1925,1993,1978.0,2007,11,6,0,7.0,3,2,6,1281,0.0,1151.0,128500
1328,3,Lvl,2Story,5,Y,3,7,2,1998,1998,1998.0,2006,13,7,5,9.0,4,3,7,1976,242.0,1044.0,286000
1329,3,Lvl,2Story,5,Y,3,7,7,1997,1997,1997.0,2009,11,6,3,9.0,3,3,7,1608,0.0,945.0,189500
1330,4,Lvl,1Story,3,Y,2,7,8,1953,1953,1953.0,2009,10,6,0,9.0,3,2,0,1210,140.0,0.0,102900
1331,4,Lvl,1.5Fin,5,Y,3,7,3,1950,1997,1950.0,2010,11,7,0,7.0,3,2,6,1612,0.0,988.0,128500
1332,3,Lvl,1.5Fin,5,Y,3,7,6,1953,2004,1953.0,2007,11,6,4,7.0,3,1,5,1728,0.0,1216.0,156000
1333,3,Lvl,2Story,5,Y,4,9,2,2005,2006,2005.0,2007,13,7,4,9.0,4,3,8,2482,245.0,1094.0,281213
1334,2,HLS,1Story,5,Y,4,9,11,1960,2007,1960.0,2008,14,6,4,,4,2,7,2069,0.0,585.0,242000
1335,3,Lvl,1Story,5,Y,3,6,12,1960,1960,1960.0,2009,11,6,8,7.0,3,2,6,1478,30.0,1478.0,157500
1336,4,Lvl,2Story,5,Y,3,8,5,2003,2004,2003.0,2006,12,7,4,9.0,4,3,7,1724,190.0,796.0,196500
1337,3,Lvl,1Story,5,Y,3,5,5,1998,1998,1998.0,2006,12,6,0,,3,2,7,1425,0.0,1425.0,193000
1338,4,Lvl,1.5Fin,5,Y,4,7,7,1939,1952,1939.0,2007,13,7,0,7.0,3,1,6,1322,0.0,672.0,132000
1339,4,Lvl,2Story,4,Y,4,7,5,1900,1970,1985.0,2006,14,6,0,9.0,3,1,6,1428,0.0,712.0,139900
1340,4,Lvl,1Story,3,Y,3,6,4,1959,1959,1959.0,2010,12,6,0,,3,1,6,1194,220.0,1194.0,148000
1341,4,Lvl,2Story,5,Y,3,8,8,2007,2007,2007.0,2007,13,7,4,9.0,5,3,8,1818,246.0,895.0,281500
1342,3,Lvl,2Story,5,Y,5,11,8,2004,2004,2004.0,2007,13,7,5,,5,3,7,2956,502.0,1706.0,342000
1343,4,Lvl,SLvl,3,Y,3,6,5,1975,1975,1975.0,2006,12,6,0,7.0,3,2,6,1210,257.0,1128.0,148000
1344,4,Lvl,1.5Fin,3,Y,4,5,7,1972,1972,1972.0,2008,9,7,4,7.0,3,2,7,1641,0.0,1001.0,140000
1345,4,Lvl,1Story,3,Y,3,6,7,1958,1991,1998.0,2006,12,6,0,,5,2,6,1053,85.0,1008.0,150000
1346,3,Lvl,2Story,5,Y,4,12,6,1996,1997,1996.0,2008,12,7,6,,4,3,8,2125,0.0,1064.0,279500
1347,4,Lvl,SFoyer,5,Y,2,5,5,2005,2005,2005.0,2007,11,6,0,9.0,4,1,7,1072,76.0,547.0,140000
1348,4,Lvl,1Story,3,Y,4,10,10,1978,1978,1978.0,2006,11,6,0,7.0,6,2,6,1664,0.0,1664.0,145000
1349,3,Lvl,1Story,5,Y,2,5,6,1999,1999,1999.0,2010,12,7,2,9.0,4,2,7,1337,0.0,1405.0,184000
1350,3,Lvl,1Story,3,Y,1,4,1,1978,1978,1978.0,2010,14,7,3,9.0,4,1,7,1226,0.0,1226.0,206000
1351,4,Lvl,2Story,3,Y,3,5,5,1972,1972,1972.0,2007,8,6,0,7.0,3,2,6,1092,0.0,546.0,85500
1352,3,HLS,2Story,2,Y,3,6,8,1934,1995,1939.0,2008,13,6,4,7.0,3,2,6,1660,0.0,715.0,188700
1353,4,Lvl,1Story,3,Y,3,7,8,1978,1986,1978.0,2009,12,6,3,,3,2,6,1671,101.0,1427.0,200000
1354,3,Lvl,SLvl,4,Y,1,4,7,1990,1991,1990.0,2009,13,7,0,7.0,4,2,7,1061,0.0,1054.0,162000
1355,4,Lvl,1Story,5,Y,2,4,8,1940,1997,1940.0,2008,13,6,0,7.0,3,1,6,672,0.0,672.0,108000
1356,3,Lvl,1Story,3,Y,3,7,6,1975,1975,1975.0,2009,12,6,4,,3,2,7,1621,161.0,1621.0,213000
1357,4,Lvl,1Story,5,Y,3,7,11,2007,2007,2007.0,2007,13,7,4,,5,2,8,1734,328.0,1734.0,318000
1358,4,Lvl,2.5Unf,3,N,2,11,11,1898,1965,1910.0,2009,10,6,0,4.0,9,2,6,2138,0.0,849.0,106000
1359,4,Lvl,2Story,5,Y,4,8,12,1928,1950,1928.0,2006,13,6,8,7.0,3,2,6,2009,0.0,672.0,235000
1360,3,Lvl,1Story,2,Y,3,6,1,1959,1959,missing,2010,9,6,0,0.0,3,2,6,1225,0.0,950.0,128950
1361,3,Lvl,1Story,3,Y,3,6,6,1961,1961,1961.0,2008,11,6,3,7.0,3,2,6,1362,491.0,1362.0,163000
1362,4,Lvl,1.5Fin,2,N,3,7,4,1940,1950,1940.0,2007,11,6,0,7.0,3,2,6,1134,0.0,756.0,126000
1363,4,Lvl,1.5Fin,5,Y,3,6,6,2003,2003,2003.0,2008,12,6,0,7.0,4,3,7,2082,0.0,1362.0,200000
1364,4,Lvl,1.5Fin,3,Y,3,7,7,1958,1958,1958.0,2007,10,6,0,7.0,3,2,6,1524,180.0,874.0,144000
1365,4,Lvl,1Story,5,N,6,10,7,1961,1961,missing,2007,9,6,0,0.0,6,2,6,1800,0.0,1800.0,141000
1366,3,Lvl,2Story,5,Y,4,9,1,1998,1999,1998.0,2007,13,7,3,9.0,4,3,7,2582,0.0,1389.0,322500
1367,2,Lvl,1Story,5,Y,3,6,5,1998,1998,1998.0,2010,12,6,0,,4,2,7,1661,442.0,1649.0,224900
1368,4,Lvl,2Story,5,Y,3,6,5,1923,2004,1923.0,2009,11,6,3,,4,2,6,1576,0.0,1324.0,223500
1369,3,Lvl,1Story,5,Y,3,5,10,1956,1956,1956.0,2009,7,6,0,7.0,3,1,6,960,0.0,672.0,112000
1370,3,Lvl,2Story,5,Y,3,7,4,1997,1998,1997.0,2008,11,6,3,9.0,3,3,6,1604,0.0,926.0,187500
1371,3,Low,1Story,4,N,1,4,3,1922,1950,missing,2009,2,4,0,0.0,2,1,3,904,0.0,683.0,61000
1372,4,Lvl,1.5Fin,4,Y,3,7,8,1920,2000,2005.0,2009,14,6,0,7.0,4,1,5,1196,0.0,684.0,110000
1373,3,Lvl,1Story,4,Y,2,5,7,1935,2003,missing,2008,9,7,0,0.0,3,1,6,729,0.0,270.0,52000
1374,3,Lvl,1Story,5,Y,2,6,6,2005,2006,2005.0,2007,11,7,4,,4,2,7,1362,256.0,1362.0,207000
1375,4,Bnk,2Story,3,N,4,7,11,1911,1950,missing,2008,11,6,0,0.0,3,2,6,1964,0.0,940.0,130000
1376,4,Lvl,1Story,3,Y,2,6,10,1967,1967,1967.0,2006,9,6,0,7.0,6,2,0,1296,0.0,0.0,90000
1377,4,Lvl,2Story,3,Y,3,6,7,1992,1992,2001.0,2009,10,6,0,7.0,3,2,7,1287,0.0,624.0,130000
1378,3,Lvl,1.5Fin,4,Y,3,5,6,1908,1991,1986.0,2006,13,6,0,7.0,3,1,5,1252,0.0,504.0,127000
1379,3,Lvl,1Story,5,Y,3,8,3,2006,2006,2006.0,2007,14,8,4,9.0,5,2,9,1905,302.0,1905.0,320000
1380,4,Lvl,1Story,5,Y,2,5,6,1920,1950,1970.0,2006,11,6,4,7.0,3,1,6,1130,0.0,1120.0,120000
1381,4,Lvl,2Story,5,Y,3,8,4,2004,2004,2004.0,2010,12,7,0,,4,3,7,1659,122.0,831.0,181000
1382,4,Bnk,1Story,5,Y,3,5,5,1954,1954,1999.0,2007,9,6,0,7.0,3,1,6,894,0.0,894.0,110000
1383,4,Lvl,2Story,4,N,4,8,10,1920,1950,missing,2009,10,5,0,0.0,4,2,3,1701,0.0,600.0,94550
1384,3,Bnk,1Story,3,Y,2,4,8,1923,1958,missing,2006,11,6,0,0.0,2,1,7,869,0.0,440.0,85500
1385,4,Lvl,SFoyer,3,Y,1,4,7,1977,1977,1977.0,2007,10,6,2,9.0,4,1,7,1008,144.0,923.0,153500
1386,3,Lvl,1Story,5,Y,4,8,6,1955,1955,1955.0,2009,8,6,4,7.0,3,2,0,1733,0.0,0.0,139600
1387,4,Lvl,1Story,3,Y,3,7,3,1967,1967,1967.0,2009,10,6,0,7.0,3,2,6,1568,0.0,1568.0,143000
1388,3,Lvl,1.5Fin,5,Y,4,9,3,1995,1996,1996.0,2010,13,7,5,9.0,4,3,7,3238,579.0,2033.0,410000
1389,4,Lvl,2Story,5,Y,3,7,4,1998,1998,1998.0,2009,11,6,3,,3,3,7,1772,120.0,928.0,200000
1390,4,Lvl,1Story,3,Y,2,5,6,1967,1967,1967.0,2009,11,6,0,9.0,3,1,6,864,0.0,864.0,130000
1391,4,Bnk,2Story,5,Y,3,6,7,1946,1950,1946.0,2009,13,6,4,7.0,4,2,6,1639,0.0,747.0,154400
1392,3,Lvl,2Story,5,Y,4,11,7,1976,1996,1994.0,2008,17,9,6,9.0,4,4,7,2715,289.0,1142.0,299800
1393,4,Lvl,1.5Fin,3,N,4,6,3,1934,1950,1934.0,2009,8,6,0,3.0,3,2,6,1112,0.0,585.0,63000
1394,4,Bnk,1Story,4,Y,3,6,6,1957,1957,1957.0,2010,12,6,0,7.0,4,1,6,1347,0.0,1347.0,143000
1395,3,Lvl,1Story,5,Y,3,5,2,1961,1961,1985.0,2007,12,7,2,9.0,3,1,6,964,56.0,964.0,137500
1396,3,Lvl,2Story,3,Y,4,11,7,1977,1995,1977.0,2008,13,7,3,9.0,3,3,8,2872,424.0,1330.0,272000
1397,3,Lvl,1Story,4,Y,3,6,7,1992,1992,1992.0,2009,12,6,0,,4,2,7,1167,106.0,1158.0,173000
1398,3,Lvl,1Story,3,Y,3,7,4,1979,1979,1979.0,2008,13,6,8,9.0,3,2,7,1524,0.0,1524.0,245000
1399,4,Lvl,SFoyer,3,Y,2,4,8,1980,1980,1980.0,2007,10,6,0,7.0,3,1,7,936,180.0,936.0,140000
1400,4,Lvl,2Story,5,Y,4,10,10,2007,2007,2007.0,2007,12,7,4,9.0,5,3,8,2696,220.0,1264.0,383970
1401,3,Lvl,1Story,5,Y,3,6,10,1954,1968,1956.0,2006,8,6,4,7.0,3,2,6,1482,60.0,954.0,125000
1402,4,Lvl,SFoyer,3,Y,2,5,3,1972,2007,1988.0,2009,12,6,0,7.0,3,1,7,768,0.0,768.0,133000
1403,4,Lvl,1Story,5,Y,3,6,12,2008,2009,2008.0,2009,13,7,4,9.0,4,2,7,1468,72.0,1468.0,244600
1404,3,Lvl,1Story,3,Y,3,5,6,1968,1968,1990.0,2008,11,6,2,9.0,3,2,6,1044,0.0,912.0,139000
1405,4,Lvl,1Story,5,Y,3,5,6,1953,1953,1953.0,2008,10,6,0,,3,1,6,1036,88.0,1036.0,112900
1406,4,Lvl,2Story,2,N,2,6,1,1910,2003,1910.0,2008,10,6,0,6.0,3,1,5,1360,0.0,680.0,111000
1407,3,Lvl,1Story,3,Y,3,6,6,1957,1957,1957.0,2008,11,6,8,,3,2,6,1392,387.0,1392.0,166000
1408,3,Lvl,2Story,5,Y,3,7,6,1997,1998,1997.0,2007,12,7,3,,4,3,7,1950,1600.0,975.0,239000
1409,3,Lvl,SFoyer,5,Y,2,8,11,1997,1998,1997.0,2008,12,7,0,9.0,6,2,8,1344,200.0,1344.0,209200
1410,3,Lvl,1Story,4,Y,3,7,2,1971,1971,1971.0,2007,11,6,3,7.0,3,2,7,1484,0.0,1484.0,175000
1411,3,Lvl,1Story,5,Y,3,8,6,2003,2004,2003.0,2009,12,7,4,9.0,4,2,7,1760,418.0,1760.0,269500
1412,3,Lvl,2Story,5,Y,4,8,5,1999,2000,1999.0,2008,12,7,3,9.0,3,3,7,2322,0.0,1037.0,225000
1413,3,Low,1Story,3,Y,2,5,12,1985,1985,1985.0,2006,13,7,3,,4,2,7,1742,0.0,1742.0,275000
1414,4,Lvl,1.5Fin,3,Y,3,6,4,1941,1950,1941.0,2007,10,6,4,7.0,3,1,6,1376,0.0,768.0,105000
1415,4,Lvl,SLvl,3,Y,3,6,6,1966,1966,1966.0,2006,10,6,4,,3,1,6,1086,1047.0,1024.0,159950
1416,4,Lvl,1.5Fin,5,Y,3,8,8,1916,1987,1916.0,2009,12,6,0,5.0,3,3,5,1656,0.0,660.0,135000
1417,4,Lvl,1Story,5,Y,2,7,11,2007,2007,2007.0,2007,13,7,5,9.0,4,3,7,2122,0.0,2108.0,345474
1418,4,Lvl,1.5Fin,5,Y,4,7,6,1926,1950,missing,2006,10,5,0,0.0,3,2,6,1522,0.0,1008.0,102000
1419,3,Bnk,1Story,5,Y,3,7,2,1971,1971,1971.0,2007,12,6,6,9.0,3,2,7,1696,652.0,1696.0,198000
1420,4,Lvl,2Story,5,Y,3,8,4,2007,2008,2008.0,2008,13,7,4,9.0,5,3,8,2078,100.0,1034.0,339750
1421,4,Lvl,1.5Fin,4,Y,3,7,4,1936,1989,1950.0,2006,13,6,3,7.0,4,2,5,1466,0.0,796.0,170000
1422,4,Lvl,1Story,3,Y,2,5,2,1951,1951,1972.0,2008,12,6,3,7.0,3,1,5,876,0.0,876.0,94000
1423,3,Lvl,2Story,5,Y,3,7,8,2006,2006,2006.0,2006,12,7,0,,4,3,8,1737,0.0,851.0,203160
1424,4,Lvl,1Story,5,Y,3,8,3,2006,2007,2006.0,2009,12,7,4,,5,2,7,1662,0.0,1652.0,291000
1425,3,Lvl,2Story,5,Y,4,8,12,2002,2002,2002.0,2009,11,7,3,,4,3,7,2267,0.0,1010.0,200000
1426,3,Lvl,1Story,3,Y,4,8,10,1967,1967,1967.0,2006,10,6,0,7.0,6,2,6,1584,0.0,1584.0,119000
1427,4,Low,1Story,2,N,1,2,1,1946,1950,missing,2007,4,4,0,0.0,2,1,0,334,0.0,0.0,39300
1428,4,Lvl,1Story,2,N,2,5,1,1922,1950,missing,2008,8,6,0,0.0,3,1,5,796,0.0,796.0,55000
